threshold,n_pred_pos,tp,fp,fn,tn,binary_f1,macro_f1
0.5907089887436116,360,224,136,2784,72876,0.1330166270783848,0.556688038033381
0.5905099903696225,361,225,136,2783,72876,0.13357079252003562,0.5569684178311379
0.5904246418454686,362,226,136,2782,72876,0.13412462908011868,0.5572486332324653
0.5902772618443709,363,226,137,2782,72875,0.13408484129338474,0.5572253101529109
0.5902650409878409,364,226,138,2782,72874,0.13404507710557534,0.5572019988266865
0.5902302952355517,365,226,139,2782,72873,0.13400533649570115,0.5571786992432968
0.5901530377783508,366,226,140,2782,72872,0.13396561944279786,0.5571554113922584
0.589602948661299,367,227,140,2781,72872,0.1345185185185185,0.5574351580922058
0.5895641365122624,368,228,140,2780,72872,0.13507109004739337,0.5577147410630876
0.5892637302027294,369,228,141,2780,72871,0.1350310926858158,0.5576913130097988
0.5891538444614997,370,229,141,2779,72871,0.13558318531675548,0.5579706565751823
0.588825099006204,371,230,141,2778,72871,0.1361349511689849,0.55824983679557
0.5882178990355457,372,230,142,2778,72870,0.13609467455621302,0.5582262690687697
0.5878975134551137,373,230,143,2778,72869,0.1360544217687075,0.5582027132084646
0.58787428243001,374,230,144,2778,72868,0.1360141927853341,0.5581791692040865
0.5878422017170011,375,230,145,2778,72867,0.13597398758498375,0.5581556370450801
0.5872407313817092,376,231,145,2777,72867,0.13652482269503546,0.5584343519351832
0.5869578077291012,377,231,146,2777,72866,0.13648449039881833,0.5584107561812127
0.5869369439034746,378,232,146,2776,72866,0.13703484937979918,0.5586892330502532
0.5868365570467305,379,233,146,2775,72866,0.13758488337762032,0.5589675474720772
0.5866093438024524,380,233,147,2775,72865,0.13754427390791027,0.5589438130834388
0.5865975698697773,381,234,147,2774,72865,0.13809383298908232,0.5592218900904133
0.5864187612407048,382,234,148,2774,72864,0.13805309734513274,0.5591980925676219
0.5862054012446386,383,235,148,2773,72864,0.13860218224712476,0.5594759325284827
0.5859238482515216,384,236,148,2772,72864,0.1391509433962264,0.559753610657265
0.5854006121231055,385,237,148,2771,72864,0.13969938107869143,0.5600311270970967
0.5850957628152375,386,238,148,2770,72864,0.14024749558043606,0.5603084819909365
0.5829248137375183,387,238,149,2770,72863,0.1402061855670103,0.5602843972337053
0.5827721961683577,388,239,149,2769,72863,0.14075382803297998,0.5605615161531387
0.5827222815969456,389,240,149,2768,72863,0.1413011480718281,0.5608384739033817
0.5826610339685108,390,240,150,2768,72862,0.14125956444967627,0.5608142522938631
0.5820718797980773,391,241,150,2767,72862,0.14180641365107385,0.5610909746688642
0.5817143268357176,392,242,150,2766,72862,0.1423529411764706,0.5613675362502375
0.5813609002752403,393,243,150,2765,72862,0.1428991473096148,0.561643937179858
0.5810475307257382,394,244,150,2764,72862,0.14344503233392122,0.5619201775994341
0.5805947796172309,395,245,150,2763,72862,0.14399059653247134,0.5621962576505074
0.5801038075159174,396,246,150,2762,72862,0.1445358401880141,0.5624721774744532
0.5801020796983852,397,246,151,2762,72861,0.1444933920704846,0.5624475235657701
0.5799185572894902,398,247,151,2761,72861,0.1450381679389313,0.5627232095396582
0.5797062373793966,399,248,151,2760,72861,0.14558262400939243,0.5629987356589318
0.5788712414157496,400,249,151,2759,72861,0.14612676056338028,0.563274102064348
0.578736468810667,401,249,152,2759,72860,0.14608389557054854,0.5632492396692016
0.5782963276563244,402,250,152,2758,72860,0.1466275659824047,0.5635243730470457
0.5782677870657869,403,251,152,2757,72860,0.14717091761946643,0.5637993470818738
0.5782608818398428,404,252,152,2756,72860,0.1477139507620164,0.5640741619138284
0.5780767613467003,405,253,152,2755,72860,0.14825666569000878,0.5643488176828871
0.5780474220112786,406,254,152,2754,72860,0.14879906268306972,0.5646233145288642
0.5777812633101249,407,255,152,2753,72860,0.1493411420204978,0.5648976525914096
0.5766762758088763,408,255,153,2753,72859,0.14929742388758782,0.5648723635747552
0.5763803652511502,409,256,153,2752,72859,0.1498390400936494,0.5651464701151183
0.5761287481119104,410,257,153,2751,72859,0.15038033937975423,0.5654204182398899
0.5761122327027676,411,257,154,2751,72858,0.1503363556595496,0.5653949963816618
0.5758968353356677,412,258,154,2750,72858,0.15087719298245614,0.5656687135683375
0.5755741217336209,413,259,154,2749,72858,0.15141771411867874,0.5659422727060601
0.5748104438699302,414,259,155,2749,72857,0.15137346580946814,0.5659167185054016
0.5744536460613416,415,260,155,2748,72857,0.151913526146655,0.566190047287112
0.5744173387201109,416,260,156,2748,72856,0.15186915887850466,0.5661644335599392
0.5743965438739681,417,261,156,2747,72856,0.15240875912408758,0.5664375323393542
0.5740313743463838,418,262,156,2746,72856,0.15294804436660828,0.5667104736616305
0.5740069283690752,419,263,156,2745,72856,0.15348701488182084,0.5669832576646459
0.573672702130746,420,263,157,2745,72855,0.15344224037339557,0.5669574402685216
0.5735457961784722,421,264,157,2744,72855,0.15398075240594924,0.5672299950737177
0.571820088828498,422,265,157,2743,72855,0.15451895043731778,0.5675023929227165
0.5705070914628061,423,266,157,2742,72855,0.1550568347420577,0.5677746339527971
0.5700135916525426,424,267,157,2741,72855,0.1555944055944056,0.5680467183010788
0.5699952085166418,425,267,158,2741,72854,0.1555490824351879,0.5680206265298605
0.5697934698513317,426,267,159,2741,72853,0.1555037856726849,0.5679945479108347
0.5697448203920794,427,267,160,2741,72852,0.1554585152838428,0.5679684824324736
0.5697314811411365,428,268,160,2740,72852,0.1559953434225844,0.5682401954656999
0.5695710355697416,429,269,160,2739,72852,0.156531859179517,0.5685117523524215
0.5681843411945902,430,269,161,2739,72851,0.15648632926119838,0.5684855570613875
0.56750506861446,431,269,162,2739,72850,0.15644082582145974,0.5684593749634751
0.5673787496350611,432,270,162,2738,72850,0.1569767441860465,0.5687306331966572
0.5670350753354737,433,270,163,2738,72849,0.15693112467306017,0.5687043930150676
0.5669603116935248,434,271,163,2737,72849,0.15746658919233003,0.5689754243691094
0.5668211219454452,435,271,164,2737,72848,0.15742085390647692,0.5689491262540319
0.5666675437444505,436,272,164,2736,72848,0.15795586527293845,0.569219931075189
0.5662779863137637,437,273,164,2735,72848,0.15849056603773584,0.5694905806399184
0.5660979573070439,438,274,164,2734,72848,0.15902495647127105,0.5697610750834221
0.5653541230427321,439,274,165,2734,72847,0.15897882216420076,0.5697345774089125
0.5652576341725152,440,274,166,2734,72846,0.15893271461716937,0.5697080930682488
0.5651812411261332,441,275,166,2733,72846,0.15946651203247317,0.569978291045276
0.5650110643959456,442,276,166,2732,72846,0.16,0.5702483343428225
0.5649977883366892,443,276,167,2732,72845,0.15995363662706463,0.5702217220412645
0.5648817565273743,444,277,167,2731,72845,0.160486674391657,0.570491540280869
0.5642369842243522,445,277,168,2731,72844,0.16044019693020561,0.5704648708879931
0.5641232431754062,446,278,168,2730,72844,0.16097278517660682,0.5707344644120284
0.5640328464270447,447,278,169,2730,72843,0.1609261939218524,0.5707077380754398
0.5634150946186305,448,278,170,2730,72842,0.16087962962962962,0.5706810251739383
0.5632317174557675,449,279,170,2729,72842,0.16141162857969338,0.5709503240924486
0.5629343999760803,450,280,170,2728,72842,0.16194331983805668,0.5712194692095212
0.5622718416761167,451,281,170,2727,72842,0.16247470367158137,0.5714884606585877
0.5622020447744028,452,282,170,2726,72842,0.1630057803468208,0.5717572985729258
0.5612142614054361,453,282,171,2726,72841,0.16295868246171627,0.5717303188252691
0.561166892233948,454,282,172,2726,72840,0.16291161178509533,0.5717033526356725
0.560372701987482,455,282,173,2726,72839,0.16286456829338725,0.5716763999923494
0.5602820665498408,456,283,173,2725,72839,0.16339491916859122,0.5719448750484352
0.559972105248274,457,283,174,2725,72838,0.16334776334776335,0.5719178661934845
0.5599485797488475,458,284,174,2724,72838,0.16387766878245816,0.5721861185728491
0.5579581871115726,459,284,175,2724,72837,0.16383040092298817,0.5721590536515084
0.5574502360719842,460,285,175,2723,72837,0.1643598615916955,0.5724270836914136
0.5568186920337879,461,286,175,2722,72837,0.16488901700778322,0.5726949611494281
0.5562824655369965,462,286,176,2722,72836,0.16484149855907781,0.5726677708855159
0.5553855823513455,463,287,176,2721,72836,0.16537021031403054,0.5729354265564996
0.5548519437872954,464,287,177,2721,72835,0.16532258064516128,0.572908180635434
0.554653844484367,465,288,177,2720,72835,0.16585084940973222,0.5731756148547648
0.5545668106783698,466,288,178,2720,72834,0.16580310880829016,0.5731483134203399
0.554285768981488,467,288,179,2720,72833,0.16575539568345324,0.5731210256780273
0.5535404962545957,468,288,180,2720,72832,0.16570771001150747,0.5730937516159689
0.5534973499928457,469,288,181,2720,72831,0.16566005176876616,0.5730664912223206
0.5534860693215713,470,289,181,2719,72831,0.16618746405980447,0.5733334972457718
0.5533971013718899,471,290,181,2718,72831,0.16671457315320495,0.5736003517148286
0.5531564314193452,472,290,182,2718,72830,0.16666666666666666,0.5735729671513193
0.553034279739019,473,290,183,2718,72829,0.16661878770468255,0.5735455963038926
0.5519931949420303,474,291,183,2717,72829,0.167145318782309,0.5738121618077191
0.5517309538058363,475,292,183,2716,72829,0.16767154751650876,0.5740785761842592
0.5513879235735643,476,292,184,2716,72828,0.16762342135476463,0.5740510816889873
0.551156799685551,477,293,184,2715,72828,0.16814921090387375,0.5743172765165258
0.5509846421496295,478,293,185,2715,72827,0.168100975329891,0.5742897272680527
0.5508930589860227,479,294,185,2714,72827,0.16862632635503297,0.5745557028771523
0.5503657503106903,480,295,185,2713,72827,0.169151376146789,0.574821527913989
0.5498545834931322,481,296,185,2712,72827,0.16967612496417311,0.5750872025080709
0.5495008256989715,482,297,185,2711,72827,0.17020057306590258,0.5753527267887574
0.5493242065349361,483,297,186,2711,72826,0.17015181896304785,0.5753249182261132
0.5490147540818077,484,297,187,2711,72825,0.17010309278350516,0.5752971235789244
0.5487379086277027,485,297,188,2711,72824,0.1700543945032923,0.5752693428351988
0.5486918236827882,486,297,189,2711,72823,0.1700057240984545,0.5752415759829582
0.5483223670434717,487,298,189,2710,72823,0.17052932761087267,0.5755066780098862
0.547952265774922,488,299,189,2709,72823,0.17105263157894737,0.5757716303090773
0.5477775442890344,489,300,189,2708,72823,0.17157563625965114,0.5760364330090189
0.5473473499921622,490,301,189,2707,72823,0.17209834190966267,0.5763010862380509
0.5469887073471595,491,302,189,2706,72823,0.17262074878536723,0.5765655901243671
0.5467151181961741,492,303,189,2705,72823,0.17314285714285715,0.5768299447960146
0.5461673088887886,493,304,189,2704,72823,0.17366466723793203,0.5770941503808938
0.5458179330062631,494,304,190,2704,72822,0.1736150770988007,0.5770659236091157
0.5456560857697385,495,304,191,2704,72821,0.17356551527262346,0.5770377109476079
0.5456336725968781,496,304,192,2704,72820,0.1735159817351598,0.5770095123842492
0.5449794860071968,497,305,192,2703,72820,0.17403708987161198,0.5772733670316084
0.5443631058289992,498,305,193,2703,72819,0.1739874500855676,0.5772451152968671
0.5442281170372785,499,306,193,2702,72819,0.174508126603935,0.5775087541787424
0.5440703498357007,500,307,193,2701,72819,0.1750285062713797,0.5777722446795996
0.5439248513401898,501,308,193,2700,72819,0.1755485893416928,0.5780355869263352
0.5436274504598069,502,308,194,2700,72818,0.1754985754985755,0.5780071481141972
0.5433558043903377,503,308,195,2700,72817,0.17544859014525777,0.5779787235007473
0.5433276115726021,504,309,195,2699,72817,0.17596810933940774,0.5782417838520802
0.5429320194118686,505,310,195,2698,72817,0.17648733276401934,0.5785046963630905
0.542677675529715,506,311,195,2697,72817,0.17700626067159933,0.5787674611600325
0.5422968150580069,507,311,196,2697,72816,0.17695590327169275,0.5787388504744257
0.541836304771907,508,312,196,2696,72816,0.17747440273037543,0.5790014010904847
0.5416202081994487,509,313,196,2695,72816,0.17799260733579755,0.5792638043243628
0.5415734380970947,510,314,196,2694,72816,0.17851051733939738,0.5795260603017801
0.5414156865389715,511,314,197,2694,72815,0.17845978971298665,0.5794972644540587
0.5412274786907088,512,314,198,2694,72814,0.1784090909090909,0.5794684829713782
0.5411477872840517,513,314,199,2694,72813,0.17835842090315251,0.579439715841459
0.5410107913961131,514,315,199,2693,72813,0.1788756388415673,0.5797016258280878
0.5408362302172185,515,316,199,2692,72813,0.17939256315640079,0.579963389047379
0.5406292641390713,516,316,200,2692,72812,0.1793416572077185,0.5799345038981036
0.5405568288860778,517,316,201,2692,72811,0.17929078014184396,0.5799056331440122
0.5404112979748213,518,316,202,2692,72810,0.17923993193420307,0.5798767767728168
0.5401880280642246,519,317,202,2691,72810,0.17975616671392117,0.5801381952663557
0.5397594966637901,520,317,203,2691,72809,0.17970521541950113,0.5801092873046654
0.5395492425399234,521,318,203,2690,72809,0.18022102578634175,0.5803704936353381
0.5387507506057185,522,318,204,2690,72808,0.1801699716713881,0.5803415342162744
0.5385190475434146,523,318,205,2690,72807,0.18011894647408666,0.5803125892098127
0.5379512983397909,524,319,205,2689,72807,0.18063420158550397,0.5805735179554637
0.5378859270144684,525,319,206,2689,72806,0.18058307387489386,0.5805445216452385
0.5377451321236999,526,319,207,2689,72805,0.18053197509903793,0.5805155397561638
0.537489569621477,527,320,207,2688,72805,0.18104667609618105,0.5807761914873687
0.53724150393746,528,321,207,2687,72805,0.18156108597285067,0.5810366977027966
0.5370610551908606,529,322,207,2686,72805,0.18207520497596832,0.5812970585259093
0.5367594431166116,530,323,207,2685,72805,0.18258903335217638,0.5815572740800289
0.5364649612690432,531,324,207,2684,72805,0.18310257134783836,0.5818173444883379
0.5359580799885664,532,325,207,2683,72805,0.18361581920903955,0.58207726987388
0.5355836959700243,533,325,208,2683,72804,0.1835639649816436,0.5820479102075068
0.5354985406096726,534,325,209,2683,72803,0.18351214003387917,0.582018565134719
0.5350587353887419,535,326,209,2682,72803,0.18402483770815692,0.5822782154694983
0.5346816004443101,536,327,209,2681,72803,0.1845372460496614,0.5825377211823568
0.5344183418144433,537,327,210,2681,72802,0.1844851904090268,0.5825082607151366
0.5337098972135393,538,328,210,2680,72802,0.18499717992103779,0.5827675570568326
0.5334725644503786,539,329,210,2679,72802,0.18550888074429095,0.5830267090986174
0.5332788902436261,540,330,210,2678,72802,0.18602029312288612,0.5832857169625421
0.533213442822567,541,330,211,2678,72801,0.18596787827557057,0.5832560768431008
0.5332084030310598,542,330,212,2678,72800,0.18591549295774648,0.5832264514421704
0.5330328736682372,543,330,213,2678,72799,0.18586313714446634,0.5831968407472765
0.532397426021811,544,330,214,2678,72798,0.1858108108108108,0.5831672447459582
0.5319618576993534,545,331,214,2677,72798,0.18632141851956094,0.5834258503158999
0.531570602066089,546,331,215,2677,72797,0.1862689926842994,0.5833962045166577
0.5315467268806284,547,331,216,2677,72796,0.1862165963431786,0.5833665734182473
0.5313486397708186,548,332,216,2676,72796,0.18672665916760406,0.5836249065887319
0.531128979353234,549,332,217,2676,72795,0.18667416362102895,0.5835952258404707
0.5310879227511055,550,332,218,2676,72794,0.18662169758291175,0.5835655598001976
0.5310158568906543,551,332,219,2676,72793,0.18656926102837876,0.5835359084554748
0.5303588158593527,552,332,220,2676,72792,0.18651685393258427,0.5835062717938784
0.5302208484894511,553,332,221,2676,72791,0.18646447627071047,0.5834766498029984
0.5297122016519558,554,333,221,2675,72791,0.18697361033127458,0.5837345186316053
0.5289788706583662,555,333,222,2675,72790,0.18692113387594725,0.583704847196869
0.5282590154284447,556,334,222,2674,72790,0.18742985409652077,0.5839625091490713
0.5276975015806346,557,335,222,2673,72790,0.1879382889200561,0.5842200284472313
0.5270705533074053,558,335,223,2673,72789,0.1878855860908581,0.5841902437775438
0.526338177203073,559,336,223,2672,72789,0.1883936080740118,0.5844475566991061
0.5258999743102046,560,337,223,2671,72789,0.1889013452914798,0.5847047272823044
0.5253472770844819,561,338,223,2670,72789,0.1894087979826282,0.5849617556468225
0.5252416476225659,562,339,223,2669,72789,0.1899159663865546,0.5852186419122104
0.524953411939582,563,340,223,2668,72789,0.19042285074208906,0.5854753861978838
0.5242244955181239,564,340,224,2668,72788,0.19036954087346025,0.5854452979578121
0.5238839666840531,565,341,224,2667,72788,0.19087601455359643,0.5857018369493854
